gene_id	transcript_id	baseline_score	baseline_rank	n_windows	top_window_k	best_window_region_type	best_window_inferred_region_type	topk_CDS_fraction	topk_UTR_fraction	topk_ncRNA_fraction	topk_unknown_fraction	topk_inferred_CDS_fraction	topk_inferred_UTR_fraction	topk_inferred_ncRNA_fraction	topk_inferred_unknown_fraction	topk_self_complementarity_score_mean	topk_inverted_repeat_score_mean	topk_simple_repeat_score_mean	topk_simple_repeat_penalty_score_mean	topk_reverse_complement_4mer_density_mean	topk_reverse_complement_5mer_density_mean	topk_reverse_complement_6mer_density_mean	topk_paired_architecture_score_mean	topk_stem_like_score_mean	topk_paired_run_density_mean	topk_max_local_paired_mean_31nt_mean	topk_max_local_paired_mean_41nt_mean	topk_max_local_paired_mean_81nt_mean	topk_longest_high_paired_run_mean	max_paired_architecture_score	fraction_high_paired_architecture_windows
LOC_Os05g02435	LOC_Os05g02435.1	0.9954620333333332	21	89	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5191685521634761	0.5563791478766099	0.06623264945136415	0.06623264945136415	0.6758883248730964	0.3821428571428571	0.2074358974358974	0.4566660194310727	0.48586925813434567	0.43199999999999994	0.756051753124883	0.7218577744030372	0.6268554837247471	12.15	0.596450011475386	0.0
LOC_Os01g72370	LOC_Os01g72370.1	0.9952740566666668	22	163	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.48638149506079176	0.496603140692789	0.0465192725289366	0.0465192725289366	0.6748730964467005	0.3568877551020408	0.16897435897435895	0.468804210717827	0.5054620904912793	0.479	0.7653382062911985	0.7386362714738381	0.6435327343734694	11.95	0.6096538390135379	0.05
LOC_Os06g22919	LOC_Os06g22919.2	0.9952426866666668	23	250	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5796242891601846	0.630651888169836	0.07701707925008858	0.07701707925008858	0.7312182741116751	0.4676020408163265	0.25153846153846154	0.410740387114995	0.43406490701970046	0.37625	0.6980420958611273	0.6659447210591013	0.5947843689977386	10.4	0.541172294824909	0.0
LOC_Os01g43890	LOC_Os01g43890.1	0.9951303	24	39	20	unknown	3UTR	0.5	0.0	0.0	0.5	0.4	0.6	0.0	0.0	0.5546518839620724	0.574543890698985	0.06577149411571119	0.06577149411571119	0.714467005076142	0.4326530612244898	0.2356410256410256	0.45971880422584166	0.49573965366875256	0.48324999999999996	0.7522411855959124	0.7189689610062577	0.6563958310418659	11.4	0.5835139660006118	0.0
LOC_Os01g33204	LOC_Os01g33204.1	0.99496473	25	45	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.43373123006462383	0.44931860648530336	0.04602032793074609	0.04602032793074609	0.6604060913705584	0.3323979591836735	0.1553846153846154	0.4612916645696409	0.4908843611304353	0.46424999999999994	0.7720056313660836	0.7271530833913059	0.6577881978985703	11.25	0.5902491279776215	0.0
LOC_Os08g39240	LOC_Os08g39240.2	0.9949611866666668	26	130	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4987425676738585	0.5309033351189806	0.09041595569098432	0.09041595569098432	0.668274111675127	0.36352040816326525	0.18435897435897436	0.41491222857560367	0.428911709157432	0.33775000000000005	0.7164703915196081	0.683985127472296	0.580282739319919	10.6	0.7008448973338481	0.05
LOC_Os11g34910	LOC_Os11g34910.1	0.99484553	27	86	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4247337179715715	0.41576643163535837	0.07495228817424847	0.07495228817424847	0.6083756345177667	0.28801020408163264	0.12256410256410255	0.41568432723827387	0.43945262957879205	0.35124999999999995	0.7144287270884361	0.655857888736376	0.557702977495429	12.45	0.5631055331842872	0.0
LOC_Os06g08570	LOC_Os06g08570.1	0.9947681566666664	28	84	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5045301789409838	0.5469467134021159	0.061852275180278235	0.061852275180278235	0.6406091370558376	0.360969387755102	0.1935897435897436	0.4431186526269473	0.4721916947209738	0.42349999999999993	0.7426309110656861	0.7030750841629215	0.61833366483082	11.6	0.5607570555325382	0.0
LOC_Os12g18374	LOC_Os12g18374.2	0.9947159833333332	29	139	20	unknown	3UTR	0.65	0.0	0.0	0.35	0.55	0.45	0.0	0.0	0.44948449887264247	0.4559644716585434	0.03395773597675619	0.03395773597675619	0.6383248730964468	0.3170918367346939	0.15333333333333335	0.4818552908562549	0.522262252309458	0.51275	0.7819417916959331	0.7440367569283741	0.6706585713374762	12.4	0.5782664736277228	0.0
LOC_Os08g26700	LOC_Os08g26700.3	0.9945477766666668	30	70	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4632076297005593	0.4404179174143823	0.05111612541322227	0.05111612541322227	0.6824873096446701	0.32551020408163256	0.15871794871794873	0.4597902442475668	0.4925970373938723	0.48125	0.7749048276293662	0.7202911121816171	0.6487198108140333	11.05	0.5623077750713188	0.0
LOC_Os12g40560	LOC_Os12g40560.2	0.9944659533333334	31	99	20	unknown	3UTR	0.3	0.0	0.0	0.7	0.3	0.7	0.0	0.0	0.3560695290753304	0.35980826881116945	0.04356861564895405	0.04356861564895405	0.5489847715736041	0.24234693877551022	0.1023076923076923	0.4158198735144822	0.4370833553153325	0.37075	0.7137230694293974	0.6730000659459975	0.5805912138135345	10.7	0.7003552259608279	0.05
LOC_Os04g47912	LOC_Os04g47912.1	0.9944586166666666	32	150	20	CDS	CDS	0.35	0.0	0.0	0.65	0.35	0.65	0.0	0.0	0.3954269877719841	0.4002583656808639	0.04511765878195396	0.04511765878195396	0.6083756345177666	0.2688775510204082	0.11410256410256411	0.45713307803177966	0.49372518583429537	0.44425	0.7493832634341332	0.7106755575028861	0.6261554744508532	13.05	0.49304207774525066	0.0
LOC_Os12g44310	LOC_Os12g44310.2	0.99432979	33	94	20	unknown	3UTR	0.25	0.0	0.0	0.75	0.1	0.9	0.0	0.0	0.5009462903543759	0.5265799827840256	0.04348802491998197	0.04348802491998197	0.6723350253807107	0.37984693877551023	0.18564102564102564	0.4696982091523189	0.5067018382103463	0.47575	0.7656512888208511	0.7418555146310389	0.6655785057279799	12.1	0.6078188531243276	0.05
LOC_Os10g38900	LOC_Os10g38900.1	0.9941917566666666	34	71	20	unknown	3UTR	0.4	0.0	0.0	0.6	0.3	0.7	0.0	0.0	0.43972473392796096	0.4388516832032966	0.03126024993299511	0.03126024993299511	0.6456852791878174	0.3096938775510204	0.13743589743589743	0.4427852242335299	0.4740204732166073	0.44449999999999995	0.7283410183845026	0.707561419649822	0.618526005855313	10.8	0.5286630029691022	0.0
LOC_Os04g44354	LOC_Os04g44354.4	0.99413739	35	171	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5330996340015558	0.5590156289665899	0.06357308920313502	0.06357308920313502	0.7109137055837564	0.4073979591836735	0.20512820512820512	0.45572810262334223	0.4913763137600286	0.44800000000000006	0.7436149112639889	0.7098789412800859	0.6346492539217442	12.65	0.5333639093842685	0.0
LOC_Os11g47870	LOC_Os11g47870.1	0.9940582	36	47	20	unknown	3UTR	0.8	0.0	0.0	0.2	0.7	0.3	0.0	0.0	0.48300826595786706	0.48883105605585675	0.0361532508855721	0.0361532508855721	0.6213197969543146	0.3211734693877551	0.1584615384615385	0.5113033655264332	0.5573956559344035	0.54	0.8147691236388299	0.7846869678032109	0.6974325890526358	13.9	0.6244147399303893	0.15
LOC_Os07g01904	LOC_Os07g01904.1	0.9939823	37	92	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.43366855861870357	0.4593342793093518	0.052841946993641566	0.052841946993641566	0.6149746192893402	0.3145408163265306	0.14	0.4277938937774411	0.4572934629287177	0.39325	0.7090382787489122	0.676130388786153	0.5900854962843435	12.1	0.532043433566319	0.0
LOC_Os09g19650	LOC_Os09g19650.1	0.9939776133333332	38	33	20	CDS	3UTR	0.85	0.0	0.0	0.15	0.8	0.2	0.0	0.0	0.4304427154544994	0.44714870815460006	0.03809105675630474	0.03809105675630474	0.6291878172588832	0.3051020408163265	0.1392307692307692	0.4947471417729858	0.5336915077610713	0.52925	0.8025225495138475	0.769324523283214	0.6949641360176935	12.1	0.5712794364087018	0.0
LOC_Os05g12474	LOC_Os05g12474.2	0.99395775	39	82	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5091526948579159	0.5249652363178469	0.06935343842638865	0.06935343842638865	0.6890862944162438	0.3734693877551021	0.18	0.4259607066223884	0.4500241511352664	0.41275000000000006	0.7215668493701567	0.6773224534057991	0.621838946254165	10.4	0.5286548707172574	0.0
LOC_Os06g02460	LOC_Os06g02460.1	0.99394272	40	25	20	unknown	3UTR	0.35	0.0	0.0	0.65	0.25	0.75	0.0	0.0	0.5750009306934614	0.6456222602185256	0.060198740515896465	0.060198740515896465	0.7038071065989848	0.4591836734693877	0.2958974358974359	0.5161358278579141	0.5643373587053965	0.526	0.821335404053811	0.7857620761161898	0.6922514036849692	15.25	0.6596238288425937	0.2
LOC_Os07g07300	LOC_Os07g07300.1	0.9938950633333332	41	29	20	unknown	3UTR	0.6	0.0	0.0	0.4	0.5	0.5	0.0	0.0	0.41282919716567285	0.4215684447366826	0.03335075292438877	0.03335075292438877	0.5911167512690355	0.2650510204081632	0.12358974358974359	0.45740030796089926	0.48651652959788716	0.47375	0.7696965945343818	0.7270495887936617	0.6597099491843471	10.35	0.5294199055529063	0.0
LOC_Os12g41710	LOC_Os12g41710.2	0.9938359633333332	42	177	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3574931070353478	0.3545029637740841	0.045306643938836336	0.045306643938836336	0.5738578680203046	0.23903061224489797	0.09487179487179488	0.4453482492087425	0.47852904354459874	0.45599999999999996	0.7402844280965868	0.6895871306337963	0.6370323429872959	11.6	0.5817709673034285	0.0
LOC_Os02g13785	LOC_Os02g13785.1	0.9937346766666666	43	74	20	unknown	5UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.532861792565382	0.5686531185049134	0.06824229844265522	0.06824229844265522	0.7081218274111676	0.4219387755102041	0.24666666666666665	0.47389255191894836	0.5070660611991961	0.44975000000000004	0.7789287324874632	0.7389481835975881	0.6448150443810003	13.3	0.5863627896615978	0.0
LOC_Os06g28550	LOC_Os06g28550.2	0.9937091066666668	44	45	20	unknown	3UTR	0.4	0.0	0.0	0.6	0.3	0.7	0.0	0.0	0.4970109146233149	0.525674260730461	0.04071161074484906	0.04071161074484906	0.6553299492385787	0.34234693877551015	0.18717948717948718	0.4826224321330149	0.5177564685373772	0.4925	0.7872794225331274	0.7570194056121315	0.6790955896730776	12.15	0.5958921410238797	0.0
LOC_Os06g20879	LOC_Os06g20879.1	0.9935749133333333	45	86	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.43952864277828024	0.42998227010708884	0.04696961299109114	0.04696961299109114	0.6875634517766499	0.328826530612245	0.1323076923076923	0.5004136499160291	0.5404979481755234	0.47400000000000003	0.8044854625578848	0.77749384452657	0.6819974095733077	14.8	0.6001772733697738	0.1
LOC_Os12g19590	LOC_Os12g19590.2	0.9935090133333334	46	104	20	unknown	3UTR	0.45	0.0	0.0	0.55	0.35	0.65	0.0	0.0	0.38810076327752185	0.3817811508695301	0.04147780734569566	0.04147780734569566	0.5878172588832488	0.2586734693877551	0.11538461538461539	0.45887731997515424	0.4946437038774413	0.48050000000000004	0.7623238526044354	0.719681111632324	0.6321118549432283	11.35	0.519049066408206	0.0
LOC_Os03g12300	LOC_Os03g12300.1	0.9934745833333332	47	97	20	unknown	3UTR	0.5	0.0	0.0	0.5	0.35	0.65	0.0	0.0	0.3447349983880078	0.34882476415126884	0.038816369466854087	0.038816369466854087	0.5482233502538072	0.20306122448979594	0.07641025641025642	0.4649849463969133	0.49780491801975213	0.47024999999999995	0.7593619790769391	0.7244147540592567	0.6612969321233255	11.95	0.5297053709645043	0.0
LOC_Os06g28050	LOC_Os06g28050.4	0.99344799	48	87	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.44419173070822826	0.47995056620881504	0.05242933239123264	0.05242933239123264	0.6408629441624365	0.34285714285714286	0.17512820512820512	0.43184486301239566	0.45638159205273887	0.3975	0.7277940972197441	0.6978947761582166	0.6121561325258679	10.95	0.6077741770545512	0.05
LOC_Os08g45170	LOC_Os08g45170.3	0.9933251666666668	49	93	20	unknown	3UTR	0.65	0.0	0.0	0.35	0.4	0.6	0.0	0.0	0.5401170834410502	0.5522615331735165	0.0415611895267375	0.0415611895267375	0.6870558375634518	0.39438775510204077	0.2287179487179487	0.5716663319227413	0.6296791157373567	0.5810000000000001	0.8544682060518574	0.8380373472120706	0.7678613764268379	19.9	0.7999960580099152	0.2
LOC_Os07g23485	LOC_Os07g23485.1	0.9932447866666668	50	65	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.43730926422641436	0.4669943757029508	0.06773026908119925	0.06773026908119925	0.5832487309644669	0.3181122448979592	0.1682051282051282	0.39097511691242215	0.4026001015639887	0.33025000000000004	0.6823470321393781	0.613800304691966	0.5489507824918369	10.55	0.5160508998284462	0.0
LOC_Os04g51880	LOC_Os04g51880.6	0.99323171	51	234	20	unknown	5UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.39253748594756566	0.38297600793104786	0.04109297175222515	0.04109297175222515	0.615736040609137	0.250765306122449	0.08974358974358973	0.41881306204195906	0.43737195397974027	0.394	0.7152008010495093	0.6881158619392209	0.6086679346767474	9.2	0.49236240556641014	0.0
LOC_Os06g23684	LOC_Os06g23684.2	0.9932314133333334	52	59	20	unknown	3UTR	0.5	0.0	0.0	0.5	0.35	0.65	0.0	0.0	0.48928296822151074	0.4979662704355416	0.033556967222644535	0.033556967222644535	0.6670050761421319	0.3512755102040816	0.19128205128205128	0.5020950555776312	0.5476173791332943	0.50025	0.7939139467093252	0.7638521373998829	0.6793348788479229	15.15	0.6789148104460175	0.15
LOC_Os01g19630	LOC_Os01g19630.1	0.9932073333333332	53	142	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5270877372762797	0.5330759199201911	0.04928585949283295	0.04928585949283295	0.7170050761421318	0.41020408163265304	0.2176923076923077	0.43792793191599905	0.46840396195213974	0.4635000000000001	0.7333632234604127	0.6904618858564191	0.6150321799295919	10.05	0.4762539145330738	0.0
LOC_Os10g33370	LOC_Os10g33370.1	0.9932013566666668	54	69	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.43892905388554404	0.4798427320709771	0.04824646925601488	0.04824646925601488	0.6076142131979695	0.3020408163265306	0.16076923076923075	0.4511137506534424	0.4754840685061323	0.44575	0.7527627283527005	0.7132022055183971	0.6516255890145713	10.7	0.5217771299121088	0.0
LOC_Os03g56110	LOC_Os03g56110.2	0.9931296466666666	55	65	20	unknown	3UTR	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	0.487051744715813	0.5064639065459405	0.06024663996969569	0.06024663996969569	0.6525380710659896	0.35867346938775513	0.19846153846153847	0.44759492784173593	0.47144142035352515	0.41224999999999995	0.7521419244427834	0.7233242610605751	0.6295727924064354	11.15	0.6089189059987522	0.05
LOC_Os10g21418	LOC_Os10g21418.1	0.9931237066666668	56	42	20	CDS	CDS	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.4165342787623426	0.42659833596236785	0.04763835794780715	0.04763835794780715	0.6225888324873097	0.29668367346938773	0.12948717948717953	0.4506684594769177	0.4823167650593006	0.45949999999999996	0.7495404827979303	0.7062002951779016	0.6495520954882658	11.25	0.552787690636019	0.0
LOC_Os05g44930	LOC_Os05g44930.1	0.9931131966666666	57	64	20	unknown	3UTR	0.7	0.0	0.0	0.3	0.6	0.4	0.0	0.0	0.3951992355455009	0.37699491691804965	0.028822557893877592	0.028822557893877592	0.6269035532994923	0.249234693877551	0.08487179487179486	0.4480226777800761	0.4791949117920263	0.45075000000000004	0.7496461851942923	0.7068347353760791	0.6219426438028429	11.2	0.5998773855248564	0.0
LOC_Os08g16255	LOC_Os08g16255.1	0.9930777433333332	58	65	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5123436849778402	0.5157231245402022	0.05894872887440654	0.05894872887440654	0.7015228426395939	0.3788265306122449	0.16564102564102562	0.45871866539970796	0.4904395661790197	0.42799999999999994	0.7463768286089743	0.7183186985370591	0.6393824414338594	13.0	0.5396393232605258	0.0
LOC_Os10g10130	LOC_Os10g10130.5	0.9930662233333332	59	317	20	unknown	5UTR	0.2	0.0	0.0	0.8	0.1	0.9	0.0	0.0	0.47879746329256845	0.4778389025864552	0.05037700178313033	0.05037700178313033	0.6571065989847715	0.34540816326530616	0.16564102564102565	0.4372388832165832	0.46772990829091726	0.42750000000000005	0.7168669364144724	0.691939724872752	0.6097712570134503	11.35	0.5567973374569936	0.0
LOC_Os02g14800	LOC_Os02g14800.4	0.9930542133333332	60	422	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.45285405445847804	0.45990565970787134	0.042933451831355884	0.042933451831355884	0.6817258883248731	0.3301020408163265	0.1482051282051282	0.48584071277629504	0.5258963864576525	0.499	0.7907537325736016	0.7586891593729577	0.6707066592978841	12.8	0.5745962983163374	0.0
LOC_Os05g51420	LOC_Os05g51420.4	0.99302894	61	313	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.37157885768291865	0.39710994166197217	0.04737186710294871	0.04737186710294871	0.5692893401015229	0.2678571428571429	0.11025641025641024	0.4467534888471182	0.4683278613051748	0.426	0.7516669842504685	0.7064835839155243	0.6546033464832071	10.9	0.5365688539502603	0.0
LOC_Os03g25945	LOC_Os03g25945.1	0.9927961	62	111	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4972072228915957	0.5086912182834046	0.06640766824478841	0.06640766824478841	0.6989847715736041	0.39081632653061227	0.18769230769230769	0.4345813027865435	0.45843895662703166	0.40325	0.7246318613329241	0.6945668698810948	0.6144400064959938	11.1	0.5131762670225262	0.0
